Robin_public_Carolina,Robin_lodging_Dorthy,Robin_education_Zenia,Robin_office_Dina,Robin_education_Derick,Robin_education_Della,Robin_education_Leslie,Robin_office_Sammie,Robin_education_Mercedes,Robin_education_Julius,Robin_education_Lashandra,Robin_education_Lizbeth,Robin_office_Gayle,Robin_office_Shirlene,Robin_education_Madeline,Robin_lodging_Phillip,Robin_education_Jasper,Robin_office_Wai,Robin_education_Terrance,Robin_lodging_Elmer,Robin_office_Addie,Robin_education_Cecilia,Robin_education_Kiera,Robin_lodging_Pricilla,Robin_education_So,Robin_office_Maryann,Robin_office_Serena,Robin_education_Derrick,Robin_education_Megan,Robin_office_Adolph,Robin_office_Lindsay,Robin_education_Takako,Robin_lodging_Oliva,Robin_office_Victor,Robin_education_Margarito,Robin_public_Cami,Robin_education_Kristopher,Robin_education_Billi,Robin_lodging_Celia,Robin_office_Donald,Robin_assembly_Colleen,Robin_office_Soledad,Robin_education_Audrea,Robin_office_Saul,Robin_lodging_Donna,Robin_office_Antonina,Robin_office_Erma,Robin_office_Zelma,Robin_lodging_Renea,Robin_lodging_Armand,Robin_education_Karyl,Robin_lodging_Janie,Shrew_office_Sherill,Shrew_office_Rose,Shrew_office_Nora,Shrew_office_Katherine,Shrew_office_Ila,Shrew_office_Doug,Shrew_office_Doris,Shrew_office_Lin,Shrew_office_Kenneth,Mouse_health_Buddy,Mouse_health_Modesto,Mouse_lodging_Vicente,Mouse_health_Justin,Mouse_health_Ileana,Mouse_health_Estela,Mouse_science_Micheal
195.0,34.0,187.25,52.5,699.0,0.7492,1067.75,146.0,327.282,542.2,533.0,120.8,112.5,50.0,442.5,72.2,178.6,299.7,347.1,133.4,32.7,63.0,129.875,89.6,661.0,311.9,72.0,549.812,278.5,39.375,88.625,175.7,87.7,87.0,587.0,99.0,136.8,81.1,80.6,260.5,102.5,26.844,332.4369999999999,17.6,27.125,516.9,16.6,190.5,139.3,47.125,45.0667,213.463,450.0,13.2,267.0,62.9,216.3,105.7,248.1,462.9,63.6,17.6449,1141.188,60.0,716.8,105.0,527.0,336.4486
189.188,42.8,177.0,46.0,657.5,0.7492,1013.75,116.5,290.3590000000001,477.8,504.0,120.4,93.25,49.0,434.375,71.9,164.0,258.2,328.3,156.2,31.4,59.0,113.875,95.0,628.875,293.5,56.1,528.0,258.5,36.313,82.25,170.6,99.0,77.0,566.5,94.0,134.0,70.1,105.0,241.25,93.5,24.562,331.375,16.9,30.75,486.1,11.9,180.0,162.2,55.188,41.5657,216.5,401.0,13.5,228.4,63.7,193.0,95.2,236.8,420.4,56.1,17.6449,1118.645,60.0,672.451,97.0,498.0,336.4486
179.49900000000005,47.4,162.5,44.5,637.5,0.7492,958.75,108.0,254.726,389.8,477.0,114.2,79.25,41.75,415.5,78.6,157.7,198.5,306.0,168.1,27.2,55.5,97.625,97.7,588.25,271.3,45.6,491.875,246.0,35.25,70.5,159.2,105.6,65.0,545.5,90.5,131.4,54.1,109.1,214.25,86.25,16.0,328.1880000000001,15.3,34.5,459.3,6.8,163.0,150.9,62.187,35.2537,217.25,369.5,11.0,205.8,73.2,164.1,85.6,211.6,397.0,56.0,17.6449,1061.992,60.0,637.31,81.0,455.0,336.4486
170.625,50.1,147.0,40.5,623.5,0.7492,847.5,92.5,247.336,349.8,401.0,110.2,68.75,38.0,396.0,87.6,153.7,149.5,284.4,146.5,27.9,51.0,86.25,107.7,543.125,261.2,41.8,458.81300000000016,234.5,33.187,61.875,153.3,107.4,57.5,529.5,85.0,115.1,51.2,101.1,203.25,73.25,12.844,332.5619999999999,14.1,38.0,427.3,6.2,157.0,112.7,60.375,33.1917,222.237,321.0,9.9,198.8,66.7,149.7,79.3,192.6,375.5,47.8,17.6449,1038.485,50.0,620.056,73.0,405.0,336.4486
156.375,45.5,132.75,37.5,616.5,0.7492,815.25,91.25,240.352,298.6,388.0,107.2,68.25,32.75,374.375,80.7,148.7,132.0,261.7,148.4,26.0,49.5,82.0,99.5,538.25,245.8,40.9,425.312,212.0,29.125,56.625,154.0,97.9,54.0,521.0,81.0,110.6,39.9,83.3,182.25,72.75,10.594,311.375,14.2,39.75,406.1,6.4,132.0,106.8,56.813,28.6287,218.625,299.0,6.6,159.5,51.3,142.7,75.2,179.6,356.8,46.2,17.6449,971.534,60.0,573.3380000000002,67.0,361.0,336.4486
151.938,46.1,124.0,35.5,583.0,0.7492,793.5,84.5,228.406,285.8,379.0,108.6,66.5,32.0,350.5,75.6,149.1,121.8,260.5,133.5,23.8,46.5,72.25,101.7,518.625,236.6,40.6,403.625,209.5,23.875,50.625,152.2,94.8,46.5,517.5,80.5,108.0,38.1,75.7,153.25,65.0,9.937,304.688,13.9,29.875,396.9,6.4,115.5,104.6,53.75,26.8787,207.513,268.5,6.5,116.1,48.2,140.4,74.8,169.8,336.7,45.6,17.6449,927.477,50.0,560.368,56.0,338.0,336.4486
130.938,41.9,116.0,30.5,564.0,0.7492,761.75,72.0,213.914,280.4,368.0,108.4,41.25,29.75,341.0,70.2,147.1,117.5,257.2,122.2,23.4,40.0,62.125,93.5,501.75,230.2,39.2,379.25,208.0,21.563,45.125,151.3,86.7,39.0,503.5,79.75,109.3,39.7,74.0,142.0,50.0,8.719,302.125,14.0,29.5,376.9,6.3,110.0,101.6,38.375,25.8157,201.162,239.0,6.3,116.2,49.0,133.4,72.3,160.3,309.7,41.5,17.6449,907.925,50.0,555.557,53.0,338.0,336.4486
128.25,35.0,113.25,29.0,542.0,0.7492,751.75,55.75,212.008,266.6,368.0,113.8,40.25,28.5,334.125,60.4,134.9,104.4,256.8,111.0,19.4,37.0,55.5,84.2,489.125,221.3,38.4,370.125,202.5,19.938,43.125,140.5,75.2,36.5,497.5,78.5,104.5,39.1,62.5,129.25,35.0,9.0,286.062,13.9,24.875,354.4,8.7,108.0,90.2,52.3765,23.8797,181.15,234.0,7.3,112.4,47.8,127.9,69.4,175.8,307.6,36.3,17.6449,874.551,40.0,535.1755,50.0,313.0,336.4486
124.438,26.2,113.0,30.0,537.0,0.7492,739.25,94.0,211.93,265.8,354.0,119.6,39.75,23.75,336.875,58.5,145.8,101.9,259.4,98.8,22.2,37.0,58.5,84.5,501.75,226.0,38.5,378.437,205.5,20.375,43.625,153.3,71.4,39.0,491.5,78.75,107.2,37.8,54.5,129.75,35.0,8.719,301.062,14.1,24.5,364.3,9.0,107.5,86.7,48.292,23.2537,194.387,249.0,6.7,112.0,48.0,129.5,69.5,158.4,286.1,49.2,17.6449,896.8760000000003,40.0,541.5740000000002,48.0,311.0,336.4486
123.187,20.6,112.5,30.0,539.0,0.7492,742.0,72.75,204.367,262.6,362.0,123.8,40.0,21.25,335.875,56.8,145.7,102.5,254.1,87.9,22.0,38.5,59.0,70.2,497.625,225.0,38.3,373.31300000000016,204.5,21.125,42.625,149.2,65.6,39.5,483.0,77.25,106.6,36.6,45.8,125.25,33.25,9.593,312.188,14.0,21.0,362.7,9.1,107.5,78.9,38.25,21.3787,179.1,248.5,6.3,113.5,48.1,131.4,68.5,159.4,290.4,47.1,17.6449,893.528,40.0,535.026,48.0,306.0,336.4486
124.0,16.8,112.0,31.0,537.5,0.7492,724.0,75.25,212.867,260.6,349.0,125.0,41.25,21.75,338.875,54.4,145.9,102.7,252.4,75.9,21.8,38.0,56.25,59.5,500.25,225.9,38.3,374.625,206.5,20.687,43.25,149.4,61.3,38.0,481.0,76.0,106.1,36.0,37.9,123.25,33.25,8.907,292.75,14.0,18.75,368.5,9.1,109.5,72.0,36.687,22.0657,159.05,248.0,6.4,114.3,49.3,129.7,68.7,156.5,300.3,49.0,17.6449,873.3439999999997,40.0,524.18,49.0,300.0,336.4486
121.062,16.1,111.5,31.0,544.0,0.7492,735.75,72.25,211.891,259.6,360.0,123.8,41.25,22.0,334.375,51.9,144.2,105.4,245.0,73.9,21.3,35.0,56.75,60.7,498.75,223.7,38.4,378.562,205.0,19.625,43.0,148.4,55.9,38.5,484.0,76.75,105.6,34.5,37.4,117.5,33.5,8.625,296.062,14.0,16.625,363.7,9.2,107.0,70.5,32.5,21.3787,145.2,244.5,6.3,120.0,54.0,128.9,68.8,156.4,294.0,49.3,17.6449,853.337,40.0,520.163,49.0,301.0,336.4486
126.75,15.5,115.5,30.5,549.5,0.7492,736.75,67.75,213.937,264.4,363.0,126.6,41.5,21.25,335.125,50.2,144.8,117.2,239.7,71.7,21.2,37.5,57.0,57.2,496.125,226.3,41.1,373.93800000000016,211.5,20.625,44.0,142.1,48.5,39.0,479.0,77.0,104.6,35.4,33.3,114.75,33.5,8.312000000000001,291.438,13.9,16.25,367.0,9.9,110.0,63.0,30.063,22.0037,146.638,262.5,6.7,148.4,55.3,129.3,68.7,156.3,283.6,48.2,17.6449,841.5089999999999,40.0,530.48,49.0,298.0,336.4486
136.251,16.0,123.5,30.5,549.0,0.7492,760.25,93.5,231.969,286.2,360.0,123.8,42.25,23.25,351.0,49.4,145.3,136.8,239.1,76.8,21.0,39.0,60.125,65.4,501.25,238.6,48.5,383.5,206.0,20.938,53.0,151.2,47.1,42.5,492.5,76.25,103.4,39.8,33.9,120.0,46.5,9.531,296.687,13.6,17.125,388.1,10.0,117.0,63.8,33.187,25.6917,139.58700000000002,281.0,7.1,161.9,55.2,132.2,69.5,178.3,300.0,48.3,17.6449,852.3960000000003,40.0,526.956,48.0,289.0,336.4486
140.187,19.4,135.25,32.0,567.0,0.7492,802.0,98.25,239.031,336.8,380.0,122.4,45.25,29.0,351.875,52.5,149.4,173.5,242.5,107.3,20.7,44.5,72.375,71.5,500.25,250.9,53.0,398.062,203.0,20.75,55.875,147.2,57.6,51.0,500.5,77.0,105.8,49.1,34.8,126.0,58.5,12.969,303.063,15.0,15.75,430.5,12.1,118.0,107.4,33.563,26.9407,149.3,293.5,11.5,223.8,61.3,141.3,73.2,216.3,362.4,48.3,17.6449,863.5160000000003,40.0,533.629,50.0,297.0,336.4486
142.375,28.7,140.0,34.0,597.0,0.7492,871.75,99.75,257.211,385.2,438.0,120.0,47.5,30.75,352.0,56.9,169.1,224.4,273.6,126.7,21.5,42.0,79.75,81.1,516.25,269.3,56.0,415.93800000000016,233.5,19.812,65.0,163.9,67.7,58.0,510.0,78.0,117.5,50.4,48.7,144.25,73.0,11.594,302.187,17.0,16.875,456.7,26.8,121.0,113.7,35.812,26.0037,180.225,354.0,11.9,251.1,71.5,166.5,81.7,245.1,433.3,47.5,17.6449,911.661,50.0,620.571,60.0,338.0,336.4486
164.25,34.3,161.75,36.0,648.0,0.7492,906.25,108.25,246.563,432.0,444.0,124.8,54.75,40.5,374.125,59.7,190.7,277.9,316.5,127.9,24.8,47.5,99.125,79.7,552.125,284.2,72.6,445.5,243.5,27.563,79.125,172.7,78.9,68.0,536.0,82.75,131.4,60.6,62.9,167.75,87.25,15.531,291.063,17.4,22.25,485.5,34.8,147.0,138.3,46.438,29.4417,195.4,410.0,12.1,263.8,81.0,185.8,90.2,260.5,481.1,51.6,17.6449,1007.379,60.0,669.569,85.0,434.0,336.4486
185.375,34.3,174.25,42.5,679.0,0.7492,966.5,118.5,261.85900000000004,488.2,469.0,136.6,73.25,41.5,400.625,61.7,201.6,310.9,331.5,124.2,27.3,48.0,114.75,72.2,600.375,308.8,84.1,488.875,268.5,31.25,82.125,187.1,77.2,79.5,612.0,85.5,132.5,70.5,60.8,199.0,87.5,17.969,316.187,17.4,24.0,529.3,37.6,168.0,129.0,47.812,36.0657,192.538,430.0,11.8,284.8,75.6,200.7,95.7,282.7,505.8,51.4,17.6449,1096.117,60.0,706.429,101.0,508.0,336.4486
193.688,35.9,185.5,45.0,699.5,0.7492,1018.75,121.5,303.883,521.0,489.0,136.6,87.25,44.5,429.875,65.5,206.1,327.7,344.4,107.6,29.9,52.0,126.0,72.0,639.875,314.1,84.3,539.25,264.0,33.812,84.75,185.8,80.0,85.5,595.5,97.0,139.1,78.9,60.9,225.5,91.25,20.0,322.125,17.1,24.875,554.2,35.0,180.5,97.2,45.563,42.3787,170.75,425.5,12.1,299.8,71.3,212.9,102.3,292.8,517.7,55.1,17.6449,1155.855,60.0,731.857,103.0,503.0,336.4486
198.937,35.4,190.25,51.0,746.0,0.7492,1064.25,132.75,320.3590000000001,523.8,513.0,142.6,98.5,48.25,463.0,67.0,205.8,340.7,353.0,115.0,28.4,61.0,134.875,70.2,652.75,324.9,84.5,538.75,282.5,34.438,91.25,193.5,74.4,89.5,615.5,97.0,142.8,81.6,69.2,221.75,96.5,32.0,336.375,16.8,23.875,564.0,34.2,187.0,98.2,32.312,47.1917,168.887,422.5,12.2,300.5,70.3,214.8,104.3,286.1,496.3,47.3,17.6449,1192.654,60.0,749.762,107.0,508.0,336.4486
206.25,34.8,190.5,52.5,731.5,0.7492,1076.0,142.25,332.0080000000001,516.6,528.0,139.8,101.0,50.0,461.75,75.9,203.6,336.1,345.8,114.9,25.0,66.0,135.375,70.1,650.25,324.4,83.9,533.125,260.5,39.187,88.25,187.7,82.4,89.0,605.0,98.75,148.4,84.5,77.4,226.0,97.5,26.937,343.3130000000001,16.8,26.5,554.0,33.7,192.0,115.6,51.295,46.8157,180.575,437.0,12.4,300.4,74.4,213.6,103.0,309.6,504.2,45.7,17.6449,1146.328,60.0,747.1,101.0,503.0,336.4486
204.625,34.2,185.5,51.5,719.0,0.7492,1081.5,148.0,328.305,503.8,532.0,132.0,99.75,49.0,448.5,76.2,190.9,329.5,333.3,118.1,25.3,72.0,135.625,69.4,660.625,320.2,82.9,537.0,293.5,40.5,89.625,173.0,82.6,88.5,598.0,101.25,152.6,86.7,76.4,215.25,97.0,23.157,329.5619999999999,17.8,30.5,556.9,31.9,196.5,107.9,51.295,46.5037,162.625,439.0,12.4,296.7,69.6,212.8,101.4,299.6,515.4,50.0,17.6449,1152.829,50.0,737.288,105.0,495.0,336.4486
204.25,33.3,192.25,54.5,705.0,0.7492,1070.25,141.75,335.88199999999995,491.0,517.0,135.0,109.0,51.5,447.875,73.0,190.1,322.2,325.5,114.1,28.8,67.0,133.25,76.3,672.875,313.2,81.6,565.562,285.0,36.938,85.5,162.2,72.4,85.5,599.5,103.0,137.4,83.1,70.4,221.0,97.0,20.093,320.938,17.3,29.875,562.7,30.8,198.5,109.6,51.295,47.5037,164.813,390.0,11.9,275.1,67.2,211.7,98.8,274.5,494.8,43.2,17.6449,1155.403,60.0,729.565,104.0,498.0,336.4486
202.125,30.3,194.75,58.0,715.0,0.7492,1079.75,146.5,332.821,479.8,527.0,143.4,115.5,52.25,445.0,72.2,172.6,315.2,327.4,133.4,27.8,63.5,134.75,74.6,677.625,301.5,80.7,538.063,290.5,37.875,83.75,158.0,72.4,85.5,618.5,104.25,146.3,84.7,73.2,217.25,93.75,20.344,329.625,17.1,24.125,550.8,29.2,193.5,128.9,51.295,46.8167,167.637,375.0,11.8,279.2,65.5,196.9,96.5,247.5,441.8,42.9,17.6449,1153.811,60.0,741.253,102.0,507.0,336.4486
199.375,29.2,185.25,54.5,660.0,0.7492,1071.5,140.25,333.039,454.2,530.0,137.4,108.0,50.25,441.25,72.4,161.1,285.9,317.9,144.0,25.3,64.0,125.75,74.6,650.75,294.9,74.1,527.625,267.5,37.0,81.125,154.5,77.1,77.0,597.5,100.75,134.4,79.7,83.6,223.75,90.75,16.875,326.375,17.3,27.875,509.4,26.5,192.0,130.7,51.295,43.3787,184.275,349.5,11.0,257.6,61.0,185.3,91.1,244.2,389.2,39.9,17.6449,1128.016,50.0,701.553,99.0,486.0,336.4486
186.625,46.6,174.75,44.5,658.5,0.7492,987.0,122.0,310.57,414.0,502.0,135.8,90.75,45.0,419.625,72.5,144.1,235.6,299.0,169.4,19.6,61.5,104.5,91.1,623.5,270.5,59.9,504.0,238.5,28.125,68.875,141.9,80.6,69.0,564.5,94.0,124.6,68.1,92.1,185.25,82.5,11.906,321.812,15.3,30.375,477.1,9.4,174.0,146.5,51.295,39.3157,193.188,313.0,10.7,220.6,61.0,160.7,84.4,220.3,373.0,36.3,17.6449,1093.422,50.0,654.195,92.0,447.0,336.4486
175.438,46.2,171.75,41.0,603.5,0.7492,914.25,101.75,275.547,377.4,464.0,134.0,80.0,36.5,393.375,74.2,129.2,174.3,282.3,164.2,23.3,57.0,87.375,92.1,564.0,250.9,48.6,486.562,224.0,21.0,59.625,138.6,85.4,56.0,546.0,88.0,119.3,51.9,107.7,158.75,74.75,11.032,324.688,14.8,33.0,441.1,8.3,159.5,145.2,51.295,32.5037,193.412,272.5,9.5,204.8,58.9,139.3,77.3,193.5,358.9,25.2,17.6449,1022.023,60.0,607.044,79.0,415.0,336.4486
165.24900000000005,47.5,145.75,36.5,606.5,0.7492,818.25,92.25,250.25,325.2,400.0,128.2,73.0,33.25,368.625,77.5,126.9,136.3,268.6,159.0,21.9,49.5,81.125,89.0,531.0,234.4,43.9,434.06300000000016,206.0,19.937,54.625,130.2,84.5,51.5,531.0,84.75,113.9,44.4,86.0,130.75,68.75,11.25,299.937,14.3,34.625,416.4,8.2,152.0,105.0,51.295,31.1287,187.3,256.5,9.0,200.5,53.2,129.7,72.0,178.5,329.9,25.2,17.6449,996.239,40.0,599.217,74.0,373.0,336.4486
154.375,43.8,126.25,35.0,601.0,0.7492,782.75,80.75,234.086,287.2,382.0,126.6,69.25,33.0,351.375,83.0,125.7,119.3,262.7,133.0,19.7,45.0,71.5,88.3,508.5,225.1,42.5,405.437,204.0,18.313,48.625,128.2,75.1,46.0,520.5,84.0,110.2,38.2,77.8,121.25,65.75,10.75,295.938,14.1,36.625,388.9,8.2,128.5,101.8,51.295,25.0667,196.863,246.5,6.2,157.4,53.8,125.5,69.0,163.2,325.6,25.9,17.6449,928.117,50.0,554.69,64.0,350.0,336.4486
153.376,43.1,118.0,30.0,564.0,0.7492,768.25,76.0,221.492,269.6,383.0,126.4,65.0,31.25,342.25,73.5,126.5,114.3,255.7,132.2,17.3,44.5,64.75,91.4,495.0,222.2,40.8,379.75,201.0,19.562,44.875,130.6,80.5,39.5,510.5,81.0,103.7,35.8,62.9,114.5,56.0,8.468,286.875,14.0,31.5,382.6,8.2,115.5,98.1,51.295,21.6907,177.237,239.0,6.2,114.0,54.3,124.5,67.8,165.0,335.3,24.2,17.6449,915.989,50.0,529.998,55.0,335.0,336.4486
139.0,37.7,117.0,29.0,551.0,0.7492,765.5,65.0,214.938,259.2,380.0,123.0,41.75,31.25,332.75,62.5,123.1,117.7,256.5,114.2,17.3,47.0,57.75,83.9,504.25,210.6,39.1,367.125,218.5,19.938,45.0,125.0,75.8,35.0,501.5,79.75,102.5,39.6,62.9,118.25,43.0,8.812999999999997,287.875,14.2,26.375,367.0,8.2,112.0,92.7,51.295,21.6287,168.713,238.0,6.4,115.8,52.2,125.7,67.1,171.1,317.9,25.4,17.6449,867.4,50.0,532.385,51.0,323.0,336.4486
101.937,34.3,110.75,28.0,518.5,0.7492,742.25,49.5,205.476,289.0,362.0,109.0,38.75,29.75,329.625,64.0,117.0,102.0,260.5,113.9,15.8,36.5,49.75,81.2,480.875,216.6,35.0,376.5,200.5,20.0,46.0,138.8,72.7,33.0,496.5,58.0,98.5,36.6,59.6,129.25,35.0,9.218,295.688,13.7,25.625,354.5,6.3,109.5,90.7,50.7684,20.7537,194.937,218.5,7.0,108.1,45.8,123.6,68.6,161.6,300.8,27.3,17.6449,773.5705,40.0,549.0935,48.0,316.0,336.4486
128.501,29.1,117.75,28.5,545.5,0.7492,756.5,66.25,208.429,275.4,370.0,114.0,38.75,31.5,328.625,52.9,123.2,101.3,249.8,103.1,16.4,36.5,52.75,73.8,484.75,207.3,35.8,367.625,197.5,20.0,44.875,123.2,61.3,34.5,489.5,78.25,101.6,34.7,51.9,117.0,34.0,8.907,297.875,14.0,22.375,352.4,5.8,110.0,84.4,45.1475,22.1287,187.425,222.5,9.2,113.3,48.8,124.9,68.9,168.7,297.1,26.3,17.6449,839.0830000000003,40.0,533.586,48.0,307.0,336.4486
126.562,22.7,115.0,28.5,541.5,0.7492,742.5,65.0,206.446,276.2,365.0,115.0,39.0,27.25,329.625,59.6,123.7,100.1,249.9,88.4,16.5,38.5,51.625,69.6,479.25,210.9,35.7,372.18800000000016,198.5,20.375,43.875,127.4,55.2,33.5,485.5,80.0,99.4,33.1,49.8,118.0,32.25,9.375,283.437,13.9,20.25,351.0,5.8,112.0,80.5,35.375,21.5037,173.025,222.0,7.1,100.7,48.7,125.3,68.2,162.1,300.9,27.3,17.6449,845.6360000000003,40.0,538.391,47.0,304.0,336.4486
128.0,19.4,113.0,29.0,533.0,0.7492,731.25,64.5,209.867,276.8,354.0,115.8,39.0,24.75,326.25,59.2,122.5,100.9,246.9,85.7,16.6,40.0,50.875,57.1,483.75,210.8,35.5,372.5,197.0,18.5,45.625,124.5,54.0,33.0,487.0,83.0,99.9,33.2,47.3,119.25,31.25,9.593,280.938,14.0,18.5,353.2,5.9,110.5,73.2,35.437,21.3787,157.95,221.5,6.3,100.7,49.0,125.2,67.6,158.8,287.0,27.6,17.6449,836.42,40.0,519.2130000000002,48.0,302.0,336.4486
123.938,17.7,114.5,29.5,533.5,0.7492,734.25,70.0,200.898,279.0,359.0,112.6,39.75,24.25,326.75,51.9,122.5,101.0,255.5,81.9,16.4,38.5,49.75,53.1,473.125,206.3,35.6,371.687,196.5,19.375,44.25,130.0,58.3,32.0,479.5,78.25,99.1,32.2,40.1,116.25,31.0,9.532,282.625,14.1,19.0,348.4,5.8,108.5,70.0,33.438,20.6917,140.888,214.5,6.5,103.6,49.2,124.8,66.5,157.2,281.7,27.3,17.6449,834.482,40.0,521.795,48.0,302.0,336.4486
124.5,16.3,111.5,28.5,540.0,0.7492,720.75,69.5,199.852,273.6,349.0,114.4,39.5,23.75,325.75,49.4,123.9,99.3,262.3,71.7,15.7,36.5,49.375,54.5,469.125,210.0,35.5,364.875,200.5,20.312,42.875,136.8,51.7,32.0,487.5,76.0,99.7,29.8,38.1,117.25,30.25,9.687,277.812,14.0,15.75,350.9,6.3,110.5,66.9,31.75,20.4407,141.887,224.0,6.3,128.7,48.9,125.9,65.8,157.8,284.8,26.8,17.6449,837.3389999999997,40.0,525.8290000000002,47.0,299.0,336.4486
129.875,16.7,113.5,28.5,541.5,0.7492,722.75,69.75,195.344,275.6,351.0,110.8,39.25,25.0,325.875,48.7,123.4,98.5,267.7,68.3,16.0,36.5,50.75,62.7,483.5,213.1,35.5,369.43800000000016,197.5,19.5,47.5,142.5,46.8,32.5,486.5,78.75,99.1,30.4,38.0,118.75,32.25,9.563,287.438,13.8,15.0,351.2,6.4,110.5,66.5,33.437,21.9417,151.088,207.0,6.4,131.2,46.6,127.5,66.7,159.9,291.8,29.5,17.6449,836.4680000000003,30.0,521.561,47.0,297.0,336.4486
133.374,17.6,124.5,28.5,549.5,0.7492,730.25,72.0,195.343,285.2,353.0,110.8,40.25,28.5,323.0,48.7,123.9,105.0,269.1,69.5,15.6,43.5,53.75,70.3,477.375,217.0,38.9,373.437,198.5,19.125,45.375,153.5,47.5,33.5,485.0,78.0,99.6,29.9,34.6,123.75,50.75,11.593,290.562,14.0,15.125,363.9,7.0,107.5,68.0,33.375,21.6907,152.512,208.0,6.3,172.7,47.6,128.5,65.6,151.2,307.4,30.6,17.6449,833.828,50.0,518.605,47.0,306.0,336.4486
132.625,21.1,123.25,28.5,547.5,0.7492,812.25,69.5,199.438,290.6,427.0,111.4,41.25,27.75,328.75,51.1,123.7,127.8,278.9,71.2,15.6,42.0,55.625,67.5,472.75,212.7,45.5,369.93800000000016,208.5,19.688,49.25,154.2,50.1,35.0,493.0,78.25,99.3,35.3,36.8,133.25,66.5,10.282,282.125,14.2,15.375,374.4,17.2,107.0,74.7,33.0,21.6287,156.95,210.5,6.3,192.9,50.1,141.6,68.0,155.1,295.3,30.1,17.6449,850.2339999999997,40.0,585.616,48.0,328.0,336.4486
133.125,28.8,123.25,28.5,551.0,0.7492,818.5,71.75,201.484,303.4,412.0,96.8,43.25,24.75,333.125,50.8,121.6,139.1,280.3,76.8,15.8,38.0,56.25,74.2,471.75,216.2,43.8,370.375,222.0,19.75,53.875,155.8,59.2,34.0,479.0,78.75,99.5,43.9,42.8,141.75,69.75,10.281,280.625,16.8,16.625,382.3,19.1,128.0,76.3,37.625,23.0667,168.213,215.0,6.3,177.5,43.9,145.0,66.7,156.7,293.6,30.5,17.6449,874.21,50.0,610.873,52.0,354.0,336.4486
139.875,31.2,124.25,29.5,558.5,0.7492,834.75,80.0,193.961,312.6,431.0,101.2,43.5,22.25,336.0,55.8,117.3,142.9,282.1,89.4,15.1,42.5,58.375,70.7,490.875,221.8,43.6,378.0,207.5,18.437,54.75,160.2,62.2,36.5,488.5,78.0,104.1,42.4,49.0,142.75,75.25,9.687,282.875,17.9,19.625,388.9,21.4,134.5,80.0,42.125,23.1907,170.7,214.5,11.3,192.0,44.7,133.5,44.0,158.1,305.8,28.3,17.6449,904.979,50.0,623.5740000000002,53.0,374.0,336.4486
147.625,37.9,123.75,30.0,557.5,0.7492,841.5,85.0,190.992,321.4,432.0,106.4,44.5,22.75,345.5,57.2,115.2,150.5,287.2,106.6,15.6,40.0,60.5,79.2,492.125,225.6,43.9,383.562,209.5,21.563,53.5,158.0,65.6,38.0,495.0,80.25,97.7,46.3,55.9,151.75,82.0,9.219,286.063,16.7,22.5,397.0,20.8,136.0,83.7,41.375,23.9417,170.375,218.0,13.4,188.3,44.3,143.0,66.4,152.7,306.9,27.3,17.6449,900.056,50.0,635.222,56.0,379.0,336.4486
151.688,49.3,125.5,30.5,562.0,0.7492,849.0,79.25,196.407,328.4,440.0,103.2,48.75,23.25,351.0,60.4,115.3,158.7,298.3,115.0,15.4,39.5,63.5,78.4,497.25,244.6,44.1,397.06300000000016,208.0,24.125,58.375,162.5,72.8,37.5,497.5,82.0,97.6,48.3,63.5,158.0,86.5,9.688,307.25,16.3,28.0,405.9,20.1,138.5,86.5,43.063,24.6907,201.837,219.5,13.5,189.3,45.2,136.3,68.4,158.1,304.7,28.9,17.6449,912.837,50.0,654.316,54.0,395.0,336.4486
153.562,46.0,128.25,31.0,560.5,0.7492,852.0,85.25,196.906,327.0,439.0,102.4,52.5,23.0,350.625,60.9,103.3,162.6,305.1,117.9,15.5,43.5,64.0,85.9,492.0,251.2,44.5,400.0,224.0,24.125,57.625,163.2,78.0,38.5,496.5,83.0,94.6,50.6,78.0,167.0,83.0,9.812,301.125,15.4,29.0,411.9,13.6,141.0,88.3,44.687,23.7537,195.2,215.0,13.1,187.5,44.9,129.1,67.7,156.5,300.3,31.9,17.6449,921.333,50.0,642.008,54.0,384.0,336.4486
145.501,40.2,125.75,33.5,566.5,0.7492,849.0,85.5,200.641,330.4,430.0,102.0,59.75,23.25,355.125,63.7,98.7,155.3,304.9,106.6,15.8,42.5,63.5,83.8,499.75,247.0,45.3,411.625,224.0,22.937,60.25,164.3,79.5,38.0,503.0,85.75,94.8,51.9,72.9,160.0,84.75,9.844,294.562,14.0,29.875,413.9,9.9,148.0,86.1,45.625,24.3167,187.1,215.0,13.6,184.2,44.7,127.6,67.0,158.8,305.3,27.6,17.6449,843.57,50.0,663.3910000000002,55.0,388.0,336.4486
152.75,39.5,125.5,33.0,566.0,0.7492,844.0,86.25,202.453,327.2,433.0,102.8,64.0,23.0,356.875,65.0,110.4,143.6,305.6,108.5,15.7,45.0,63.0,79.6,504.75,244.4,45.0,408.75,213.5,23.0,59.5,160.8,75.7,37.5,512.0,87.75,96.0,50.0,71.2,161.75,86.25,9.281,296.813,13.9,29.125,418.3,8.9,151.0,85.5,50.25,26.1907,183.138,212.5,13.4,175.3,43.5,123.2,67.0,154.3,305.8,25.4,17.6449,762.456,50.0,666.193,55.0,381.0,336.4486
